taxonomy_id	count
1177214	0
1987921	1
447792	1
158851	0
379893	1
579	0
2725494	1
1903409	0
3231896	0
2740817	161
551	4
2622719	40
2675378	45
3391839	1
79967	8
1922217	8
55211	4
182337	3
55212	2
68334	1
2681984	1
2100764	0
665913	64
665914	1
1615494	1
53335	5
2052056	26
2630326	2
3141541	7
3028622	6
2768165	2
3141459	1
3141322	1
2769024	1
59814	5
553	4
574096	4
1076550	1
32199	0
9	0
1965425	20
1241834	2
1965444	2
3075419	1
2994487	1
82986	0
53336	1
82987	1
1903411	3
613	103
615	141
47917	4
618	2
2338073	0
1154756	2
137545	1
2741499	1
300181	1
614	1
82995	1
42906	1
629	5
29486	9
1649845	0
367190	7
263819	7
630	2
935293	2
33060	0
349967	2
2890318	1
2607663	1
34037	0
34038	0
745277	32
1510570	1
1565532	0
1513468	15
1745211	0
1639108	0
1441930	2
1964366	0
2636213	0
2126321	2
929812	0
929813	1
1903414	1
626	0
351672	119
40576	7
406818	8
290110	10
628	1
583	88
585	3
584	2
257482	0
2883107	1
586	71
588	3
126385	3
158850	3
587	1
637	0
638	1
2879119	1
581	0
582	1
29487	0
291112	1
1903410	31
122277	184
29471	36
1201031	5
1507808	3
180957	2
554	1
2485124	1
204037	3
204038	31
204042	11
1778540	1
1082702	0
1082704	8
71655	0
3057057	2
2722756	1
2884243	0
69223	1
3059405	0
104623	1
1903416	0
82980	0
158841	171
1903412	5
568	1
569	104
635	1
636	9
3120698	0
745410	0
2629356	0
3131927	15
2291597	3
2812006	0
84565	0
2636512	9
3394334	1
135622	9
267890	0
22	52
3050637	114
62322	31
2864206	12
2864205	6
60961	6
2590884	6
768528	6
712036	5
196818	0
60480	1
2698686	1
2746932	1
38313	1
2814294	1
2726434	1
1738770	1
271098	0
458817	1
260364	1
60478	0
326297	1
72275	0
2903219	0
226	1
2614992	131
3157618	12
3135644	3
1479524	1
288793	0
2785918	1
261825	8
182262	29
2636026	2
2937286	3
2905123	0
2831148	14
1751872	0
1526571	4
89404	0
300231	0
1085623	3
2108524	0
1306992	3
2200736	0
1631968	2
2894574	0
2172099	2
1621534	0
2685791	0
2686358	1
267889	0
28228	0
196834	0
2583805	121
1816219	1
2689569	1
28229	0
167879	33
1518149	0
2614972	0
2552945	14
2594005	1
1759089	1
1763536	1
137583	0
485447	2
137584	1
267888	0
53246	17
882626	15
194690	2
2894202	3
327511	1
3112573	1
3036714	1
3035452	1
394751	0
1117313	8
182141	0
1315282	2
43658	1
247523	1
267893	1
2800384	0
2800385	0
3384452	19
135575	0
281739	3
2614829	0
2100422	2
1874361	1
135577	1
267894	0
67572	0
357794	0
357804	17
2614957	0
3241170	2
267892	0
44011	0
2620587	0
2822844	1
135619	0
191033	0
141450	0
141451	238
135620	0
515417	0
981604	0
981605	94
452627	1
28253	0
491948	29
196814	0
2992802	4
2071621	2
2065312	1
2066133	1
3241169	1
119864	3
599651	0
207949	38
48075	0
2644139	0
2668067	9
518898	4
48076	2
1821621	1
187492	0
2742796	3
3100113	1
75687	0
417574	0
1441457	1
1572645	1
267849	0
2614693	1
28256	38
2745	10
2609666	9
550984	25
2956797	18
2749040	4
2952527	4
2773308	3
2306583	2
1486246	1
3075222	1
3036127	1
2733487	1
2587849	1
507626	13
232346	3
475662	2
2562282	2
44933	1
1930622	1
2733488	1
376488	0
376489	4
404432	2
2634022	0
3065298	2
3137766	1
502821	2
3137777	0
3394751	1
204286	1
2609414	0
2686360	2
504090	0
698828	1
1897649	0
1883414	1
449732	0
418700	0
418701	116
2066474	0
305899	0
2644528	0
3035692	5
2872754	1
2919499	1
224372	0
3020832	0
1094342	2
285091	0
930169	1
59753	0
2638842	0
1872427	1
224379	0
158481	0
158327	0
349521	3
2624107	0
1628392	1
2301193	0
2301194	0
1635171	1
2887326	0
468	0
469	74
909768	0
470	177
1785128	14
48296	4
1530123	2
196816	6
3020716	79
2923375	72
2950074	11
2004647	6
2983215	1
487316	88
2136182	81
2715164	12
108981	5
106648	3
108980	3
3151487	1
3045147	1
2006115	1
2004650	1
756892	1
202951	1
40214	1
70348	1
70346	1
497	2
196806	0
2772254	9
1415574	8
3067275	2
2517899	2
3240930	1
3156079	1
330922	1
861445	1
2824158	0
2283318	7
475	0
34061	2
2685852	0
2780077	1
2904119	1
135623	0
641	3
662	34
717610	1
670	88
691	3
663	2
669	1
680	1
190893	76
2614977	0
3234954	32
3016528	12
391586	6
2785124	4
1116375	3
2912315	3
3391828	1
3098914	1
3042300	1
2912314	1
2817385	1
2751178	1
2589990	1
2711221	19
52443	0
1671868	18
672	16
446374	14
1435069	14
689	9
55601	8
1481923	7
1117707	6
398736	4
29494	4
1516159	3
136468	3
170679	3
47951	2
1481663	2
62763	2
212663	2
87806	0
114054	2
1824638	2
1074311	2
673372	1
1328770	1
198832	1
666	1
1891186	1
2572923	1
657	4
38293	0
85581	19
2628852	0
2912855	11
2907534	1
659	5
553611	1
48408	1
188143	0
1927128	25
188144	3
2641261	0
3241166	3
2014233	0
1891207	10
511678	0
688	4
668	0
312309	1
2042066	0
1755811	3
1706369	3
1706373	0
48073	2
2944933	163
2619833	50
2745199	7
2904242	2
1516059	1
252514	40
3029061	23
260552	17
435905	2
1706371	0
10	0
2624793	0
2303332	9
1987723	2
2964606	1
447467	0
447471	0
1117647	8
1792291	0
2721545	7
316625	0
86304	0
203122	5
2425	0
2426	2
2731755	1
2731756	1
1122283	0
1008307	1
1706372	0
2847769	0
2518989	12
393661	0
3081200	3
393662	0
314285	1
1706375	0
630749	0
2794344	2
2631504	0
1620392	1
118969	0
118968	0
59195	0
676208	151
444	0
445	0
28087	44
28084	16
452	3
454	3
450	1
96232	1
461	0
463	2
72273	0
135616	1
40222	15
2881052	91
754476	1
933	0
406020	32
92245	0
717772	1
28884	0
265883	15
2039723	0
2791037	8
135617	0
1030	2
111769	24
2735563	3
1021	0
288004	2
34064	0
262	3
299583	1
622488	1
2610885	0
1395624	1
135624	0
84642	0
642	62
644	5
196023	0
380703	11
654	10
1347420	1
257493	0
2033033	6
2778054	3
3080830	1
2778064	1
648	5
648794	5
650	4
656	4
652	3
70856	2
645	1
218936	1
196024	1
1929090	0
2649529	0
3153928	22
43947	0
43948	1
595494	1
263764	0
263765	2
225143	1
1416627	3
347533	0
2641306	0
3342386	1
2802288	0
2047966	1
135618	0
403	0
1760987	0
1760988	19
429	0
2635283	0
2839024	17
2822410	0
271065	0
1091494	9
2822412	0
3133976	1
413	0
2618889	9
416	0
3058963	4
2608980	0
3021710	1
3153301	1
1173101	1
2963939	1
1221209	0
3067653	6
1808977	0
1808979	5
762296	0
1704499	1
135625	0
712	1
713	0
254839	22
157339	1
189834	1
724	1
735	14
729	2
727	1
75984	5
111844	7
75985	4
85402	1
745	1
754	3
747	2
97481	1
155493	0
750	2
416916	0
2639383	0
2866570	1
1960084	0
2639839	1
292486	0
728	1
135613	0
1046	1
61593	0
77007	7
156885	0
80679	0
765912	6
53392	0
1166950	4
13724	0
73141	0
765911	1
67575	0
115860	0
3019969	1
85076	0
37487	0
765910	1
72276	0
1051	0
1054	5
106633	0
1033854	0
396588	3
106634	2
1765964	0
1765967	1
2792603	1
2819280	1
1335745	0
1335757	1
2182432	1
449719	0
437504	0
437505	0
1192854	8
1860077	0
1811807	2
255526	0
109262	0
2636392	0
3112558	2
3067276	0
393764	0
393765	2
1775403	0
568386	0
413435	0
2637139	0
2303331	5
2893022	0
2806210	1
742030	0
742031	0
180541	0
2649847	0
2183911	4
3085109	0
3085110	0
1273155	0
585455	3
2631224	0
3057176	1
1240482	0
1240483	0
1193503	1
1196095	1
2685620	0
2704653	1
2887327	0
1920240	0
261963	0
261964	0
523791	1
261965	1
914150	1
3060226	0
2689614	0
469322	0
465721	1
28216	29
80840	168
80864	106
283	178
2638500	11
2977320	11865
2918299	690
2966554	12
2853163	3
3231487	3
2853257	2
160825	11731
285	205
1392005	4220
1562974	477
363952	101
379895	70
1082851	57
2743470	30
225991	21
2949090	18
32013	0
1219032	14
3046670	14
225992	5
2597701	2
2796366	1
80865	825
558537	12247
180282	11346
80866	3783
398578	6
2613839	22
3153805	829
1920191	228
742013	181
2708352	16
2986766	1
34072	76
663243	297
3243033	5827
1795631	563
1034889	501
434008	300
662548	212
3065952	199
2762323	186
3374554	152
3374555	151
2681552	143
434009	140
207745	139
2762322	137
3065955	94
434014	86
3065953	63
3342097	49
2774875	45
282217	42
3065954	34
2811425	19
2126319	3
34073	362
595537	265
1246301	183
436515	29
12916	1
2684926	12
3056107	352
2518343	47
2940488	27
3136632	22
2478662	20
358220	19
1842533	18
2714923	16
2940492	10
3140252	9
1858609	7
3273430	7
3095606	6
80878	8
47920	7
553814	6
758826	5
47420	2
2610897	29
2651974	52
3166645	32
795665	26
1842537	25
2806347	22
2806262	21
3098762	15
434010	14
2184519	3
2565558	1
3350169	1
3350170	1
1763535	45
2716225	12
47421	2
65656	1
28065	2
2509614	105
1842727	78
2627954	0
3141537	17
3234144	6
2741720	4
2752316	1
2822760	1
2527691	7
192843	1
1484693	1
238749	1
2649760	1
2714924	27
2714925	6
2792224	2
3060154	1
3036128	10
1288495	7
164759	3
1715720	3
3051137	0
80867	34
643561	1
80868	13
80869	1
219181	0
2816950	26
2109914	6
2645081	0
3081231	5
174951	0
94132	8
365046	28
201096	0
179636	17
596154	2
596153	1
52972	0
216465	0
365044	8
2638319	3
296591	3
335476	3
232523	0
80880	7
2490452	0
1458426	7
3051138	0
1926868	5
2678886	0
2116657	5
364316	0
364317	0
391735	4
2038733	0
2645384	0
3228789	3
2919468	0
2029117	3
665874	0
2626134	0
1678128	1
2986281	1
1649468	0
2109913	1
352450	0
2109915	1
28219	0
2621329	0
3130163	1
2975441	2
93681	2
2626991	14
3350177	483
1658665	294
2714952	14
2995138	7
1768242	2
2978473	15
76731	9
3019553	4
2070761	2
452439	0
452440	1
1114981	0
946333	14
2627988	0
3037797	7
391952	0
391953	12
36862	0
36863	7
196013	0
215580	4
413882	2
376175	1
316612	0
2633235	0
2082386	4
105560	0
420662	1
34102	0
2914710	4
644355	0
392593	4
28067	0
28068	0
983917	3
119060	47
32008	16
87882	33
87883	40
488447	30
152480	26
1503054	26
179879	17
95486	10
482957	7
152500	6
292	4
1009846	1
2978683	0
406425	4
101571	4
1207504	4
95485	3
60550	2
488732	1
488446	1
2843303	1
111527	5
28450	12
57975	2
1503053	1
1637837	1
2613784	1
1494466	7
1179675	1
2217913	1
28095	3
41899	2
106589	9
2640874	2
876364	54
2839983	8
3079014	5
3160989	5
1478019	1
3032282	1
164546	54
977880	1
68895	33
119219	11
151783	11
82633	9
106590	8
1042878	1
96344	4
82541	1
1040979	1
1796606	1
2608999	1
1822464	15
261302	0
1417228	24
169430	13
2615204	0
2735434	8
1926494	2
3074437	1
3136564	1
984307	10
134536	10
134537	7
2571748	6
2152891	5
2547399	3
273251	3
75105	2
1323664	1
169427	2
148447	0
391038	2
1761016	2
2571747	2
2026199	1
2211211	1
1912599	1
2654982	1
420953	1
92647	1
1827195	0
758793	45
2646786	4
2878150	15
2705548	1
2878153	1
1071679	2
1353886	2
871203	1
48736	0
3116862	13
305	1
564065	23
1310165	9
28097	1
329	6
190721	2
209769	0
1380362	1
93217	1
2624094	1
2518599	23
656178	19
93222	4
93218	2
93220	1
445709	1
44013	1
2640945	0
2770234	9
2576926	5
1855883	4
2689102	3
1855616	3
2689109	3
1855610	1
3022126	1
576611	7
1819725	7
556053	1
1855895	1
131079	0
131080	3
2732163	2
1810868	0
2649241	0
2651972	2
2718863	0
621374	2
506	6
152267	0
2626614	4
2488560	91
3081984	63
517	3
519	39
1331258	37
521	12
463025	12
2630031	0
1746199	5
1697043	4
103855	6
123899	4
518	3
94624	3
463024	3
1416806	3
35814	2
463014	1
463040	1
222	9
2626865	0
1881016	19
1758194	4
2860286	2
2282475	1
2756133	1
2893881	1
3141581	1
3142974	1
217203	29
1389922	22
32002	16
85698	9
762376	4
1353891	5
3047478	4
217204	1
1353889	1
507	8
259357	0
3366811	12
2991054	2
2813780	1
511	3
305976	0
2640016	0
1007105	17
2716226	1
2987605	0
2026239	4
2979868	1
290425	0
302406	0
1247726	4
359336	0
75697	0
1437824	3
2617606	0
3140381	1
257820	0
206506	1
1921582	0
1851544	1
2987599	0
2028345	1
75682	1
2895353	24
1522432	4
321983	59
34070	16
2637179	0
3374553	6
3350174	3
2995154	2
321985	5
871742	5
2072590	2
2660641	2
321984	1
149698	6
2609279	4
2861283	28
3064278	8
1707785	7
1593482	6
2861282	3
2738142	2
2970464	1
2899220	9
1141883	3
457921	2
945844	2
2045208	2
2769491	2
2683234	1
2765360	1
34069	0
34071	33
3068633	7
75654	0
2728021	16
75659	4
2636909	0
2943848	1
212744	0
2620350	0
3039386	4
29580	1
55508	0
1349767	42
29581	22
2610881	0
1644131	12
2497863	1
3065910	1
2751478	3
2590869	1
963	5
2624150	0
3095609	9
3028312	1
964	8
863372	3
2014887	2
202907	0
158899	1
1005048	3
279058	1
401469	0
401471	3
2630295	0
2058625	2
1344552	0
2617509	0
3349878	2
2601898	1
846	0
847	1
1229970	0
2644401	0
2807626	1
224471	0
54066	0
2697032	21
2646274	0
3089814	6
92793	0
1296669	2
2620789	0
2898431	2
212743	0
2640088	0
2753607	4
32012	1
926	1
1597779	0
1597781	2
995019	0
40544	0
2494234	11
1980697	0
1852381	3
32003	0
32011	1
16	9
2630143	4
3095607	116
1662285	44
17	66
2588534	54
359407	0
1055487	0
666681	6
359408	0
583345	1
81682	0
266009	0
582744	1
2634027	0
887061	1
2872156	0
2778876	2
404	0
405	0
265072	1
1679002	0
2588535	1
206379	0
914	35
44577	30
2609265	0
3070658	4
35798	0
2609267	0
3080532	3
90627	0
453161	0
2647919	0
2559597	18
453162	2
314343	0
2642294	0
2600596	7
63745	0
580332	1
96	0
370405	0
395494	4
2249462	0
1682490	1
2943286	0
2764705	1
2772226	0
935200	0
649841	0
1163617	6
1778653	0
171865	3
2637784	0
1985873	2
2772198	0
2715678	3
2008793	0
311181	0
311182	6
2609272	0
1981880	2
1054211	0
748811	0
1223802	2
157591	0
157592	1
1914449	0
1565605	1
2803844	0
2803845	0
2732487	1
206351	1
1499392	0
407217	0
2628611	0
1590041	161
57739	0
2684990	0
2877939	28
1192162	1
535	4
2202141	7
2641838	0
2059672	3
400060	0
2618429	2
400061	1
2897177	0
885864	0
2619593	0
1906741	15
240411	0
356302	11
2594795	1
32014	0
537	3
2496266	1
230666	0
2619399	0
2970891	1
400947	0
2739061	1
1055692	0
682798	1
481	0
482	9
607711	2
493	2
2995413	1
1931275	1
485	1
1193515	0
1196083	3
2946699	1
32257	0
265175	2
1654931	0
2290923	2
2593687	0
2067065	2
2898489	0
2809020	1
206389	0
2008794	0
2891322	0
41977	19
33057	2
164330	5
2609274	0
2944810	4
2897772	1
1134435	3
59405	0
44139	1
96773	1
12960	0
2629479	0
2027405	9
748247	3
198107	1
2891323	0
2067960	1
2008795	0
73029	2
2633351	0
2654218	30
281362	3
88875	0
76259	2
75787	0
551759	3
551760	3
76115	2
76116	1
1911577	0
1735038	8
1769726	0
2811415	3
2648924	0
3135646	2
146937	1
119066	0
327159	0
327160	25
33055	0
994695	0
1208921	16
2705999	0
2706000	0
2591109	15
1807140	0
225057	0
225058	0
119977	0
920	9
33059	1
2614800	0
2994951	1
1783270	0
68336	9
976	11080
768503	0
768507	5491
2896860	536
120831	3027
2625061	97
3088362	6994
2861765	6462
94254	0
471854	9219
2910158	7624
2747268	5319
2906456	4479
2909339	4339
2906443	2797
105	128
2631759	0
2268026	1874
106	0
761193	1613
2259595	1142
2674996	46
2907205	1219
2674997	497
332157	0
332158	1144
861914	0
651143	0
1166018	1011
89373	54
107	2989
2621999	415
2745947	3517
3128900	2771
2520506	2739
2894082	1496
2710596	3193
1379870	2875
2057025	2730
1211326	2656
2898794	2021
2728024	1861
2666025	1640
2692134	1477
2735870	1405
564064	1152
1178516	815
455076	0
2704465	557
978	0
985	0
269798	139
1853232	237
89966	687
2615202	203
3093922	624
2596915	332
2714932	275
2987689	183
1484118	133
2675878	112
1385664	107
1385663	73
1356852	58
2584940	56
2987688	41
2835648	10
2932250	10
2675877	7
2932253	1
497967	614
2502781	554
1385715	497
2761579	325
1705399	318
2615203	268
2496028	207
1446467	0
1227739	184
2932248	179
2932254	156
1850093	148
2735321	137
2607656	112
2933777	93
2932249	92
748197	33
1411621	10
2999067	6
2932251	5
2319843	1
323449	16
400092	398
2648980	0
2571030	253
3074898	9
2694930	202
388950	141
2694929	96
323450	33
2592049	17
1379908	1
512763	208
1379910	207
2639626	0
1379909	25
299566	0
2745197	240
2086471	95
1649474	0
2698458	6
3141702	10
312278	138
2627301	0
2916755	1128
312279	0
929562	183
2975149	0
2975157	304
319458	0
316068	0
649349	190
2173039	0
1784714	38
563798	139
390846	34
390884	0
926556	266
2621165	0
2781961	189
1795355	114
2859768	54
1807691	22
2591634	17
246875	7
2641541	0
2772483	173
3097546	147
2705473	8
1727163	157
226505	124
2991499	6
388413	5
68288	1
320787	61
1297121	42
104	0
880070	40
1511649	0
2782006	27
232244	0
232259	0
866536	20
280472	0
280473	0
758820	9
3141701	0
2676247	37
2516557	291
2696560	215
2516559	88
2762286	0
396811	0
2904246	282
2904247	105
2810512	35
2904245	7
1433993	0
2321403	155
200667	0
3051458	0
2994555	248
59739	4
2494373	101
367791	86
373891	16
2637820	0
1191459	6
1649461	0
1324217	36
1853234	0
1434007	0
1182444	315
59740	0
387638	57
1097443	0
866807	48
1522127	0
1077254	0
931531	117
1001222	0
930972	80
1522128	0
1397264	36
1937968	0
1937972	55
2647129	3
3344876	10
3127472	3
3127470	1
999	0
880071	8
2762302	0
156993	0
2979869	27
2979464	6
2762301	0
869806	0
1006	14
3059078	8
3059076	3
2762306	0
290180	0
333140	8
2858885	0
2858886	0
2715131	5
117743	0
200644	455
49546	1195
237	2029
196869	487
2986829	398
3025667	277
2724135	181
2986823	176
3025668	167
3097547	162
2739062	162
2885633	161
3031997	146
3151764	141
2654325	114
3092665	109
935222	103
3394146	97
2871165	87
2994319	85
1979344	83
2614441	82
2748319	81
2986835	79
2478552	66
2977321	64
3384157	57
3234137	50
2746225	46
1179672	32
3003623	27
3143118	24
2665645	24
907046	23
2986837	17
2986834	16
2986831	14
3120525	8
3059026	8
2986838	7
2775246	7
2986827	6
2845819	3
3379707	2
3234138	1
986	99
376686	1234
2816357	912
1678728	879
3003260	774
459526	310
1492737	272
3034146	270
2895947	213
2502784	204
2294119	202
1871076	167
2893886	159
3003257	135
1306519	135
1928857	123
89279	0
165435	119
2547394	107
2906078	107
2175091	101
871694	101
1355330	101
2893884	97
2602769	91
2906076	88
2903098	80
2897181	79
2830782	73
1310418	70
2937442	70
3003261	67
2183896	60
3075618	57
3003263	55
2732161	53
2748320	47
687844	46
3016339	41
1751095	38
29533	37
2704140	36
3003259	32
312277	0
1094466	29
2172098	26
2162713	25
1751056	24
3073563	22
55197	0
1034807	21
1763534	19
3003262	17
2893885	17
3003258	13
2249356	10
2893883	8
1617283	7
2906077	6
2870839	6
2856519	6
1563479	6
1784713	6
996	5
2201181	3
992289	3
3003256	3
1114861	3
96345	2
1114873	2
683124	1
1016	138
28188	195
860228	1
45242	80
45243	51
2708117	40
2640652	0
1945658	25
1316596	3
1019	10
327575	2
1018	1
1848904	1
2058174	0
2631190	0
2908210	214
2058175	132
2585771	12
153265	1
101385	0
746697	136
2494375	104
1287690	85
417127	0
398743	0
655815	244
2632541	0
2779359	20
3015168	2
3015170	2
444459	21
2644544	0
2905121	75
3228750	51
3158549	1
2698672	69
516051	30
2915619	12
111501	0
886377	5
1383885	3
76831	4
256	222
2572594	6
2562892	3
702745	2
76832	1
480520	1
2642485	0
3119977	1
225842	0
2644710	0
2686363	195
1336795	1
1798225	1
320324	0
1347342	4
2594004	2
252356	36
2615042	15
3093871	35
3160834	15
2496865	12
1644130	4
3053613	3
1130723	25
2980554	22
1178778	16
1836467	4
320912	2
2976127	1
52959	67
196858	2
1529069	22
1855336	18
313598	17
2686361	11
2058137	2
1896175	1
2745561	1
2745562	1
2806551	1
2855841	1
574710	14
1908341	10
985043	8
326329	7
1354726	2
2818493	1
2022337	1
104267	0
104268	47
104270	37
584609	36
2781243	31
2635139	1
754423	12
107401	6
2358479	3
3038772	2
3018314	1
3137857	1
3137860	1
379068	0
2632773	0
1170699	152
326319	72
2615033	38
983548	14
2173169	6
1239415	2
313590	1
363408	65
2615035	3
1476901	29
1336802	1
2608253	1
906888	24
323273	4
331648	3
2496866	1
292691	0
2615027	0
3100176	37
3160832	19
1250205	3
2705471	1
2126553	43
1913577	26
1486245	0
1229726	2
112040	0
63186	49
3032586	48
248906	15
248907	4
286104	3
2615021	0
754417	47
2929510	8
2749995	5
1936080	3
3093872	1
2686077	45
2686078	3
1518147	0
1790137	104
83612	0
57029	0
313595	102
104264	0
59600	0
688270	86
76594	2
1348584	2
1348585	2
2634405	1
2686362	1
979	1
1888890	1
527198	0
264023	62
2643887	0
3063957	16
2027857	6
3045158	1
49277	0
2615011	0
2570561	76
2932268	1
1649460	0
3075823	69
143222	21
270918	41
143223	3
290174	0
2627091	0
1714849	20
1714860	18
3342246	15
3342247	3
1714848	1
3160830	1
561367	0
2643747	0
3114359	23
2809707	15
291183	0
2647285	0
2057808	9
2653681	9
983544	2
2980107	13
1486034	1
178469	0
616991	26
2040469	2
2049301	0
2049305	25
1649495	0
2622645	0
2976768	18
1936081	3
2937786	1
111500	0
2615049	0
2908843	11
2908842	7
3093867	3
221065	0
1218801	17
2685202	0
2282170	3
561555	0
2202721	16
2913017	0
2583587	15
283735	1
2615029	0
3160833	10
2719912	1
1287916	0
1761453	12
1434045	0
2900738	9
1386924	0
2920935	6
2646735	0
3070659	2
1211036	0
3080055	5
2622855	0
3070660	3
261827	0
2615009	0
2686365	6
3093873	1
1204360	0
762954	0
1454006	6
2700084	0
1850246	6
369400	0
2615017	0
2916754	6
1209327	1
3063533	3
1803846	1
393005	0
2069432	3
2614803	0
1630406	2
2893197	0
2893202	4
343334	0
343403	4
244698	0
2615025	0
1336796	4
3085669	0
2968490	3
2861660	0
1736674	3
379070	0
2625242	0
754429	3
358023	0
2626258	0
2918526	2
1622118	1
252306	0
252307	0
313596	2
2953860	0
2820661	2
2715289	0
2767187	0
2767188	2
2045416	0
2631961	0
2529032	2
336276	0
2615019	0
2745560	1
3028318	1
389486	0
2648869	0
1453352	2
283785	0
2626393	0
2675331	1
387658	0
2632265	0
2779360	1
2831916	0
2094025	1
444051	0
2630131	0
2779362	1
2987594	0
2744027	1
762641	0
2507538	1
2762318	38
2782232	6
59732	317
59733	10332
2593645	65
3379128	628
878220	216
1932669	197
2487063	147
3231511	144
3139392	114
2879938	108
1871047	108
2966625	77
2487064	75
1721091	75
2487065	73
2879939	56
2864040	49
2920939	39
3093923	23
3138177	20
3031803	20
1033900	20
2745153	20
2838877	18
2015076	14
3094839	11
2713414	8
2997336	5
3116594	5
2478663	4
2039166	3
2893882	2
2594269	2
2856522	1
246	432
1324352	228
536441	168
253	123
651561	109
112234	71
421058	66
2497456	58
250	50
2754694	42
2929799	40
254	40
373672	28
1493872	25
3042315	19
1124835	17
558152	14
1609531	13
1241981	9
2983606	9
192389	8
2759528	6
2956784	5
1685010	4
1265445	3
1241978	3
1241982	2
2929800	1
2547600	1
1813611	1
2782231	0
2878534	253
1241979	142
2852098	12
2762626	0
2908645	10
266748	8
2038776	3
266749	1
2782229	0
1416779	3
2855442	0
3350167	2
308865	28
238	87
1117645	34
1338011	1
1756150	20
1756149	8
2685307	0
2583851	2
34084	0
34085	101
2766734	0
2898187	30
2766735	0
3103144	21
1433995	0
1118202	13
28250	0
2497989	7
28251	3
59734	1
247	5
343874	1
1778601	0
2630820	4
2656760	2
3088764	0
2758037	5
501783	0
2004710	2
2620870	0
2976818	1
39782	0
34098	0
1653831	114
1457030	3
3228945	0
3228946	0
3069118	50
1853230	0
3024544	0
2862509	22
332102	0
191579	0
755732	1
1755828	0
1755829	0
242600	1
2975259	0
2975260	0
2829795	1
117747	0
200666	4
84566	767
28453	306
2609468	290
3112958	4163
2713573	2989
1538644	921
2853439	445
341027	188
3058432	162
3382150	149
2907623	139
2986767	139
2795738	122
2003121	120
2961941	82
2557994	82
1933220	68
2996035	56
3367156	29
2931400	13
3031802	9
28454	2539
259	604
2886510	211
459529	174
797291	169
3025669	154
258	122
662858	107
2662364	84
561061	74
1010	71
1768011	33
649196	19
371142	14
34087	3
423349	550
2617802	186
3342096	309
2703789	268
2929803	223
3048589	218
3138568	158
3243060	143
2778902	122
3025671	83
3025666	79
3141542	69
3029053	13
3138567	3
1295612	268
1176721	234
2728022	194
2682091	179
2027860	163
862126	161
551996	149
398049	119
423351	0
714943	108
1173583	101
2305508	74
1234841	65
2740462	29
1550579	22
398053	6
652787	3
84567	113
2628915	19
3149230	375
2995161	248
3140251	233
2714940	144
2482728	58
3350173	49
3387402	49
3234142	34
2578106	25
2856523	21
1727164	3
336820	346
332999	264
2605747	245
2789740	218
2895286	136
2766984	130
1503925	88
2201271	86
188932	79
2739058	78
363852	75
984	0
485917	63
430522	40
2679963	25
376469	0
2632301	76
3376061	16
2764720	15
2592345	7
1773450	0
496056	49
1649482	0
151895	0
762903	33
929509	0
995	0
929556	24
2911172	2
1288026	0
2642374	0
3341726	20
3088888	0
3088889	0
3036359	4
1853228	0
1853229	0
563835	154
79328	117
2619133	132
2604421	583
2952571	481
3137178	254
3051176	190
1004	227
3133966	201
104663	179
2920382	154
2203219	145
79329	0
485918	138
536979	136
2703787	126
2725414	77
2029983	23
2267521	20
379899	0
577386	220
1176587	145
446683	0
929713	72
2698688	2
2315862	365
3076558	65
1004301	0
2838157	289
2838156	37
649460	0
477680	268
398041	0
661481	167
1492898	7
354354	0
354356	0
700598	149
1769012	2
2341117	44
2636138	0
1850526	36
2875539	16
496057	15
1860196	0
661488	79
504481	0
2635961	0
575378	58
1751071	18
1004303	0
563172	27
2875540	10
2812019	0
2502779	34
2836216	0
2676868	28
649461	0
2630913	0
3020883	11
2760713	6
3114547	0
2545455	13
3389990	0
2962693	9
1874621	0
1813871	6
1649506	0
3099314	0
1968839	2
200643	3
171549	185
815	0
816	153
817	281
46506	133
449673	1
2715212	83
477666	26
818	15
674529	15
246787	15
2646097	0
3117552	9
2763022	5
28116	11
139043	0
162156	9
2763023	8
2792859	7
28113	6
291645	4
329854	4
291644	3
820	3
47678	1
997873	1
2650157	2
2650158	2
28111	1
909656	0
376805	0
667015	6
387090	4
357276	3
2005525	0
375288	24
328812	212
2685834	28
387661	25
823	19
2951805	19
46503	3
1217282	2
195950	0
712710	24
28112	5
171552	0
2974251	0
165179	122
537011	2
77095	2
2518605	1
838	0
28132	44
2638335	0
2913616	17
712471	1
28137	16
28129	12
470565	10
2913614	6
589436	0
1236517	4
52227	0
908937	1
1177574	1
577309	39
454154	67
454155	0
762982	1
2974257	0
28127	3
76123	2
558436	0
839	2
2884814	0
2133944	1
2005520	0
307628	0
1642646	52
294702	0
2829812	33
1642647	1
156973	0
45254	7
171550	0
239759	8
2608932	0
3132707	26
2662363	11
1470347	0
1211813	14
626932	6
28117	5
328813	4
328814	0
717959	3
538948	0
538949	1
2585118	1
1647173	0
1760810	0
1760811	1
1853231	2
574697	0
1472417	53
544645	1
1472416	1
283168	0
28118	1
2005519	0
397864	0
2645177	0
1965590	41
487174	2
397865	0
880074	1
171551	0
836	0
867595	20
837	16
28124	4
28123	0
879243	1
2760872	0
2760873	0
2590900	30
2005523	0
346096	0
185300	0
694427	18
1970190	0
1970191	0
1307839	8
2005473	0
2518495	0
2518971	3
2815786	0
2606626	2
333046	0
511434	0
511435	0
511995	2
1970189	0
1471398	0
1471399	0
1573822	0
1573823	151
2706887	13
