qseqid	sseqid	pident	length	qlen	slen	evalue	bitscore	qcovhsp	staxids	sphylums	sgenus	sspecies	stitle
Pcub-MSU1_004_000038.1	KAF1793250.1	95.1	205	206	205	3.86e-130	368	99.5	29920;53986;2496075	Oomycota	Phytophthora	Phytophthora cactorum;Phytophthora idaei;Phytophthora aleatoria	KAF1793250.1 Ribosomal protein L13e, conserved site [Phytophthora cactorum]
Pcub-MSU1_004_000038.1	GMF12020.1	96.6	206	206	206	4.00e-130	368	99.5	2077276	Oomycota	Phytophthora	Phytophthora lilii	GMF12020.1 unnamed protein product [Phytophthora lilii]
Pcub-MSU1_004_000038.1	XP_008895254.1	95.1	205	206	205	5.48e-130	368	99.5	4792;761204;1317063;1317064;1317065;1317066	Oomycota	Phytophthora	Phytophthora nicotianae	XP_008895254.1 hypothetical protein PPTG_04728 [Phytophthora nicotianae INRA-310]
Pcub-MSU1_004_000038.1	CAI5742278.1	94.7	206	206	206	5.68e-130	368	100	162125	Oomycota	Hyaloperonospora	Hyaloperonospora brassicae	CAI5742278.1 unnamed protein product [Hyaloperonospora brassicae]
Pcub-MSU1_004_000038.1	KAE9046262.1	95.6	205	206	237	5.94e-130	369	99.5	129364	Oomycota	Phytophthora	Phytophthora rubi	KAE9046262.1 hypothetical protein PR002_g1753 [Phytophthora rubi]
Pcub-MSU1_004_000038.1	KAI9907118.1	94.7	206	206	205	1.11e-129	367	100	230839	Oomycota	Peronosclerospora	Peronosclerospora sorghi	KAI9907118.1 hypothetical protein PsorP6_003510 [Peronosclerospora sorghi]
Pcub-MSU1_004_000038.1	CAH0473962.1	94.2	206	206	206	1.15e-129	367	100	622444	Oomycota	Peronospora	Peronospora belbahrii	CAH0473962.1 unnamed protein product [Peronospora belbahrii]
Pcub-MSU1_004_000038.1	OWZ13958.1	94.6	205	206	205	1.57e-129	367	99.5	4795	Oomycota	Phytophthora	Phytophthora megakarya	OWZ13958.1 60S ribosomal protein L13 [Phytophthora megakarya]
Pcub-MSU1_004_000038.1	KAG7401993.1	96.1	206	206	206	1.63e-129	367	99.5	109152	Oomycota	Phytophthora	Phytophthora boehmeriae	KAG7401993.1 60S ribosomal protein L13 [Phytophthora boehmeriae]
Pcub-MSU1_004_000038.1	KAG4064183.1	94.6	205	206	205	3.17e-129	366	99.5	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG4064183.1 hypothetical protein PC123_g1062 [Phytophthora cactorum]
Pcub-MSU1_004_000039.1	POM58883.1	75.5	436	410	432	9.08e-213	595	100	4796	Oomycota	Phytophthora	Phytophthora palmivora	POM58883.1 Traub family protein [Phytophthora palmivora]
Pcub-MSU1_004_000039.1	KAE8883354.1	74.1	440	410	437	5.95e-210	588	100	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE8883354.1 hypothetical protein PF003_g32517 [Phytophthora fragariae]
Pcub-MSU1_004_000039.1	KAG3120726.1	75.2	431	410	431	6.80e-210	588	98.8	53986	Oomycota	Phytophthora	Phytophthora idaei	KAG3120726.1 hypothetical protein PI125_g908 [Phytophthora idaei]
Pcub-MSU1_004_000039.1	KAG6977092.1	75.3	430	410	430	9.31e-210	587	98.8	2496075	Oomycota	Phytophthora	Phytophthora aleatoria	KAG6977092.1 hypothetical protein JG688_00000717 [Phytophthora aleatoria]
Pcub-MSU1_004_000039.1	KAG2790719.1	74.7	431	410	431	1.94e-209	587	98.8	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2790719.1 hypothetical protein Pcac1_g150 [Phytophthora cactorum]
Pcub-MSU1_004_000039.1	KAH7479819.1	73.4	440	410	436	1.90e-208	584	100	164328	Oomycota	Phytophthora	Phytophthora ramorum	KAH7479819.1 hypothetical protein KRP23_6604 [Phytophthora ramorum]
Pcub-MSU1_004_000039.1	XP_002905548.1	74.8	432	410	428	3.33e-207	581	98.8	4787;403677	Oomycota	Phytophthora	Phytophthora infestans	XP_002905548.1 uncharacterized protein PITG_04845 [Phytophthora infestans T30-4]
Pcub-MSU1_004_000039.1	KAE9031487.1	73.0	440	410	438	1.94e-206	579	100	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9031487.1 hypothetical protein PF011_g70 [Phytophthora fragariae]
Pcub-MSU1_004_000039.1	ETM38653.1	75.6	430	410	425	3.47e-206	578	98.8	4792	Oomycota	Phytophthora	Phytophthora nicotianae	ETM38653.1 hypothetical protein L914_15098 [Phytophthora nicotianae]
Pcub-MSU1_004_000039.1	KAE9046260.1	73.4	436	410	434	4.80e-206	578	100	129364	Oomycota	Phytophthora	Phytophthora rubi	KAE9046260.1 hypothetical protein PR002_g1751 [Phytophthora rubi]
Pcub-MSU1_004_000039.1	ETI38624.1	75.3	430	410	425	5.72e-205	575	98.8	1317065	Oomycota	Phytophthora	Phytophthora nicotianae	ETI38624.1 hypothetical protein F443_15701 [Phytophthora nicotianae P1569]
Pcub-MSU1_004_000039.1	KAI9994885.1	73.2	437	410	433	1.08e-204	575	98.8	4787	Oomycota	Phytophthora	Phytophthora infestans	KAI9994885.1 hypothetical protein PInf_011725 [Phytophthora infestans]
Pcub-MSU1_004_000039.1	XP_009538852.1	72.7	439	410	437	1.45e-203	572	100	67593	Oomycota	Phytophthora	Phytophthora sojae	XP_009538852.1 hypothetical protein PHYSODRAFT_566444 [Phytophthora sojae]
Pcub-MSU1_004_000039.1	KAK1944619.1	72.8	437	410	433	3.59e-203	571	100	4793	Oomycota	Phytophthora	Phytophthora citrophthora	KAK1944619.1 hypothetical protein P3T76_004531 [Phytophthora citrophthora]
Pcub-MSU1_004_000039.1	KAG1693692.1	73.2	436	410	432	4.91e-203	570	100	4784	Oomycota	Phytophthora	Phytophthora capsici	KAG1693692.1 hypothetical protein DVH05_023094 [Phytophthora capsici]
Pcub-MSU1_004_000039.1	ETP08532.1	74.9	430	410	425	3.12e-202	568	98.8	1317063	Oomycota	Phytophthora	Phytophthora nicotianae	ETP08532.1 hypothetical protein F441_15520 [Phytophthora nicotianae CJ01A1]
Pcub-MSU1_004_000039.1	ETK78824.1	74.9	430	410	425	3.12e-202	568	98.8	4792;1317066	Oomycota	Phytophthora	Phytophthora nicotianae	ETK78824.1 hypothetical protein L915_15242 [Phytophthora nicotianae]
Pcub-MSU1_004_000039.1	ETP36557.1	74.7	430	410	425	1.80e-201	566	98.8	1317064	Oomycota	Phytophthora	Phytophthora nicotianae	ETP36557.1 hypothetical protein F442_15536 [Phytophthora nicotianae P10297]
Pcub-MSU1_004_000039.1	ETL32258.1	74.7	430	410	425	5.14e-201	565	98.8	4792	Oomycota	Phytophthora	Phytophthora nicotianae	ETL32258.1 hypothetical protein L916_15133 [Phytophthora nicotianae]
Pcub-MSU1_004_000039.1	XP_008895251.1	74.7	430	410	425	5.14e-201	565	98.8	4792;761204	Oomycota	Phytophthora	Phytophthora nicotianae	XP_008895251.1 hypothetical protein PPTG_04725 [Phytophthora nicotianae INRA-310]
Pcub-MSU1_004_000039.1	CAH0520595.1	70.0	434	410	434	6.72e-199	560	100	622444	Oomycota	Peronospora	Peronospora belbahrii	CAH0520595.1 unnamed protein product [Peronospora belbahrii]
Pcub-MSU1_004_000039.1	CAH0473963.1	69.9	435	410	435	9.89e-199	560	100	622444	Oomycota	Peronospora	Peronospora belbahrii	CAH0473963.1 unnamed protein product [Peronospora belbahrii]
Pcub-MSU1_004_000039.1	RLN44295.1	71.2	441	410	461	3.54e-198	559	100	325452	Oomycota	Phytophthora	Phytophthora kernoviae	RLN44295.1 hypothetical protein BBI17_001096 [Phytophthora kernoviae]
Pcub-MSU1_004_000039.1	KAF4322149.1	70.9	443	410	463	7.66e-198	558	100	325452;1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4322149.1 hypothetical protein G195_004762 [Phytophthora kernoviae 00238/432]
Pcub-MSU1_004_000039.1	GMF34152.1	70.4	446	410	465	1.65e-197	558	100	1490495	Oomycota	Phytophthora	Phytophthora fragariaefolia	GMF34152.1 unnamed protein product [Phytophthora fragariaefolia]
Pcub-MSU1_004_001124.1	KAG2790718.1	67.7	784	688	778	0.0	926	100	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2790718.1 hypothetical protein Pcac1_g151 [Phytophthora cactorum]
Pcub-MSU1_004_001124.1	ETM38652.1	67.0	781	688	777	0.0	924	100	4792	Oomycota	Phytophthora	Phytophthora nicotianae	ETM38652.1 hypothetical protein L914_15097 [Phytophthora nicotianae]
Pcub-MSU1_004_001124.1	XP_008895250.1	66.8	781	688	777	0.0	924	100	761204	Oomycota	Phytophthora	Phytophthora nicotianae	XP_008895250.1 hypothetical protein PPTG_04724 [Phytophthora nicotianae INRA-310]
Pcub-MSU1_004_001124.1	ETP36556.1	67.1	782	688	777	0.0	924	100	1317064	Oomycota	Phytophthora	Phytophthora nicotianae	ETP36556.1 hypothetical protein F442_15535 [Phytophthora nicotianae P10297]
Pcub-MSU1_004_001124.1	ETI38623.1	67.0	782	688	777	0.0	922	100	1317065	Oomycota	Phytophthora	Phytophthora nicotianae	ETI38623.1 hypothetical protein F443_15700 [Phytophthora nicotianae P1569]
Pcub-MSU1_004_001124.1	ETP08531.1	66.7	781	688	777	0.0	922	100	1317063	Oomycota	Phytophthora	Phytophthora nicotianae	ETP08531.1 hypothetical protein F441_15519 [Phytophthora nicotianae CJ01A1]
Pcub-MSU1_004_001124.1	ETO67378.1	67.0	782	688	777	0.0	920	100	1317066	Oomycota	Phytophthora	Phytophthora nicotianae	ETO67378.1 hypothetical protein F444_15678 [Phytophthora nicotianae P1976]
Pcub-MSU1_004_001124.1	KAG6977091.1	67.3	787	688	781	0.0	920	100	2496075	Oomycota	Phytophthora	Phytophthora aleatoria	KAG6977091.1 hypothetical protein JG688_00000716 [Phytophthora aleatoria]
Pcub-MSU1_004_001124.1	KAG3120735.1	67.3	784	688	778	0.0	919	100	53986	Oomycota	Phytophthora	Phytophthora idaei	KAG3120735.1 hypothetical protein PI125_g907 [Phytophthora idaei]
Pcub-MSU1_004_001124.1	KAG6974445.1	67.3	787	688	781	0.0	918	100	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG6974445.1 hypothetical protein JG687_00000312 [Phytophthora cactorum]
Pcub-MSU1_004_001124.1	POM58884.1	67.1	784	688	776	0.0	915	100	4796	Oomycota	Phytophthora	Phytophthora palmivora	POM58884.1 Formin-2 domain containing hypothetical protein [Phytophthora palmivora]
Pcub-MSU1_004_001124.1	KAG6618889.1	67.1	781	688	777	0.0	910	100	4785	Oomycota	Phytophthora	Phytophthora cinnamomi	KAG6618889.1 WASH complex, subunit CCDC53 [Phytophthora cinnamomi]
Pcub-MSU1_004_001124.1	KAF4146389.1	65.4	781	688	778	0.0	902	100	4787	Oomycota	Phytophthora	Phytophthora infestans	KAF4146389.1 Subunit CCDC53 of WASH complex [Phytophthora infestans]
Pcub-MSU1_004_001124.1	KAI9994884.1	65.3	781	688	778	0.0	901	100	4787	Oomycota	Phytophthora	Phytophthora infestans	KAI9994884.1 hypothetical protein PInf_011724 [Phytophthora infestans]
Pcub-MSU1_004_001124.1	XP_009538851.1	66.1	796	688	792	0.0	899	100	67593	Oomycota	Phytophthora	Phytophthora sojae	XP_009538851.1 hypothetical protein PHYSODRAFT_362528 [Phytophthora sojae]
Pcub-MSU1_004_001124.1	KAE9256565.1	65.8	786	688	774	0.0	890	100	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9256565.1 hypothetical protein PF004_g55 [Phytophthora fragariae]
Pcub-MSU1_004_001124.1	KAE8883353.1	65.6	786	688	774	0.0	890	100	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE8883353.1 hypothetical protein PF003_g32516 [Phytophthora fragariae]
Pcub-MSU1_004_001124.1	KAE9140840.1	65.6	786	688	774	0.0	890	100	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9140840.1 hypothetical protein PF010_g53 [Phytophthora fragariae]
Pcub-MSU1_004_001124.1	KAE9046261.1	65.6	786	688	774	0.0	890	100	129364	Oomycota	Phytophthora	Phytophthora rubi	KAE9046261.1 hypothetical protein PR002_g1750 [Phytophthora rubi]
Pcub-MSU1_004_001124.1	XP_002905549.1	64.5	784	688	781	0.0	889	100	403677	Oomycota	Phytophthora	Phytophthora infestans	XP_002905549.1 uncharacterized protein PITG_04846 [Phytophthora infestans T30-4]
Pcub-MSU1_004_001124.1	KAE9031486.1	65.6	786	688	774	0.0	888	100	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9031486.1 hypothetical protein PF011_g71 [Phytophthora fragariae]
Pcub-MSU1_004_001124.1	KAF4046121.1	64.5	784	688	819	4.07e-318	889	100	4787	Oomycota	Phytophthora	Phytophthora infestans	KAF4046121.1 Subunit CCDC53 of WASH complex [Phytophthora infestans]
Pcub-MSU1_004_001124.1	KAK1944620.1	65.4	781	688	775	2.15e-317	885	100	4793	Oomycota	Phytophthora	Phytophthora citrophthora	KAK1944620.1 WASH complex subunit 3 [Phytophthora citrophthora]
Pcub-MSU1_004_001124.1	KAH7479820.1	65.5	777	688	764	3.05e-317	885	100	164328	Oomycota	Phytophthora	Phytophthora ramorum	KAH7479820.1 hypothetical protein KRP23_6605 [Phytophthora ramorum]
Pcub-MSU1_004_001124.1	CAH0473964.1	64.5	798	688	793	4.22e-315	880	100	622444	Oomycota	Peronospora	Peronospora belbahrii	CAH0473964.1 unnamed protein product [Peronospora belbahrii]
Pcub-MSU1_004_000040.1	KAG1708203.1	80.4	46	255	1416	1.47e-13	75.1	18.0	4784	Oomycota	Phytophthora	Phytophthora capsici	KAG1708203.1 hypothetical protein DVH05_024885 [Phytophthora capsici]
Pcub-MSU1_004_000040.1	KAF1783533.1	80.4	46	255	995	1.87e-13	74.7	18.0	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAF1783533.1 Immunoglobulin E-set [Phytophthora cactorum]
Pcub-MSU1_004_000040.1	KAG3116271.1	80.4	46	255	1460	1.99e-13	74.7	18.0	53986	Oomycota	Phytophthora	Phytophthora idaei	KAG3116271.1 hypothetical protein PI125_g4805 [Phytophthora idaei]
Pcub-MSU1_004_000040.1	KAG3250092.1	80.4	46	255	1503	2.00e-13	74.7	18.0	53986	Oomycota	Phytophthora	Phytophthora idaei	KAG3250092.1 hypothetical protein PI124_g5260 [Phytophthora idaei]
Pcub-MSU1_004_000040.1	KAG7388730.1	80.4	46	255	8363	2.99e-13	74.3	18.0	221518	Oomycota	Phytophthora	Phytophthora pseudosyringae	KAG7388730.1 hypothetical protein PHYPSEUDO_011923 [Phytophthora pseudosyringae]
Pcub-MSU1_004_000040.1	KAE9319165.1	76.1	46	255	694	5.65e-13	73.2	18.0	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9319165.1 hypothetical protein PF001_g6023 [Phytophthora fragariae]
Pcub-MSU1_004_000040.1	KAE9228698.1	76.1	46	255	736	5.75e-13	73.2	18.0	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9228698.1 hypothetical protein PF004_g11007 [Phytophthora fragariae]
Pcub-MSU1_004_000040.1	KAE8943274.1	76.1	46	255	737	5.76e-13	73.2	18.0	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE8943274.1 hypothetical protein PF009_g6996 [Phytophthora fragariae]
Pcub-MSU1_004_000040.1	KAE9134164.1	76.1	46	255	754	5.80e-13	73.2	18.0	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9134164.1 hypothetical protein PF007_g3041 [Phytophthora fragariae]
Pcub-MSU1_004_000040.1	KAE9020098.1	76.1	46	255	891	6.06e-13	73.2	18.0	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9020098.1 hypothetical protein PF011_g5560 [Phytophthora fragariae]
Pcub-MSU1_004_000040.1	KAE9045700.1	76.1	46	255	1113	6.34e-13	73.2	18.0	129364	Oomycota	Phytophthora	Phytophthora rubi	KAE9045700.1 hypothetical protein PR001_g4856 [Phytophthora rubi]
Pcub-MSU1_004_000040.1	KAE9354552.1	76.1	46	255	1125	6.35e-13	73.2	18.0	129364	Oomycota	Phytophthora	Phytophthora rubi	KAE9354552.1 hypothetical protein PR003_g3307 [Phytophthora rubi]
Pcub-MSU1_004_000040.1	KAE9254029.1	76.1	46	255	1133	6.36e-13	73.2	18.0	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9254029.1 hypothetical protein PF002_g3055 [Phytophthora fragariae]
Pcub-MSU1_004_000040.1	KAE9040283.1	76.1	46	255	1136	6.36e-13	73.2	18.0	129364	Oomycota	Phytophthora	Phytophthora rubi	KAE9040283.1 hypothetical protein PR002_g5040 [Phytophthora rubi]
Pcub-MSU1_004_000040.1	KAE9351235.1	76.1	46	255	1141	6.37e-13	73.2	18.0	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9351235.1 hypothetical protein PF008_g6039 [Phytophthora fragariae]
Pcub-MSU1_004_000040.1	KAE9236623.1	76.1	46	255	1141	6.37e-13	73.2	18.0	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9236623.1 hypothetical protein PF005_g987 [Phytophthora fragariae]
Pcub-MSU1_004_000040.1	KAE9124582.1	76.1	46	255	1161	6.39e-13	73.2	18.0	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9124582.1 hypothetical protein PF010_g5952 [Phytophthora fragariae]
Pcub-MSU1_004_000040.1	KAG3188880.1	78.3	46	255	1459	1.20e-12	72.4	18.0	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG3188880.1 hypothetical protein PC128_g12011 [Phytophthora cactorum]
Pcub-MSU1_004_000040.1	KAG4055319.1	78.3	46	255	1459	1.20e-12	72.4	18.0	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG4055319.1 hypothetical protein PC123_g9595 [Phytophthora cactorum]
Pcub-MSU1_004_000040.1	KAG3088543.1	78.3	46	255	1460	1.20e-12	72.4	18.0	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG3088543.1 hypothetical protein PC121_g4413 [Phytophthora cactorum]
Pcub-MSU1_004_000040.1	KAG3019796.1	78.3	46	255	1476	1.21e-12	72.4	18.0	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG3019796.1 hypothetical protein PC120_g9653 [Phytophthora cactorum]
Pcub-MSU1_004_000040.1	XP_009519090.1	76.1	46	255	934	2.03e-12	71.6	18.0	67593	Oomycota	Phytophthora	Phytophthora sojae	XP_009519090.1 hypothetical protein PHYSODRAFT_484858 [Phytophthora sojae]
Pcub-MSU1_004_000040.1	OWZ24395.1	76.1	46	255	922	3.68e-12	70.9	18.0	4795	Oomycota	Phytophthora	Phytophthora megakarya	OWZ24395.1 hypothetical protein PHMEG_000575 [Phytophthora megakarya]
Pcub-MSU1_004_000040.1	KAK1939200.1	73.9	46	255	6582	4.39e-12	70.9	18.0	4793	Oomycota	Phytophthora	Phytophthora citrophthora	KAK1939200.1 Fibrocystin-L [Phytophthora citrophthora]
Pcub-MSU1_004_000040.1	XP_024571557.1	73.3	45	255	8738	8.02e-12	70.1	17.6	4781	Oomycota	Plasmopara	Plasmopara halstedii	XP_024571557.1 IPT domain [Plasmopara halstedii]
Pcub-MSU1_004_000042.1	KAG6618455.1	65.7	239	328	885	3.18e-98	313	72.9	4785	Oomycota	Phytophthora	Phytophthora cinnamomi	KAG6618455.1 Dysferlin protein [Phytophthora cinnamomi]
Pcub-MSU1_004_000042.1	KAI9994889.1	65.3	239	328	763	4.03e-98	310	72.9	4787	Oomycota	Phytophthora	Phytophthora infestans	KAI9994889.1 hypothetical protein PInf_011729 [Phytophthora infestans]
Pcub-MSU1_004_000042.1	KAJ8542723.1	65.7	239	328	1124	1.31e-96	313	72.9	4785	Oomycota	Phytophthora	Phytophthora cinnamomi	KAJ8542723.1 hypothetical protein ON010_g12089 [Phytophthora cinnamomi]
Pcub-MSU1_004_000042.1	KUF97974.1	67.4	239	328	1310	2.26e-95	312	72.9	4792	Oomycota	Phytophthora	Phytophthora nicotianae	KUF97974.1 Dysferlin protein [Phytophthora nicotianae]
Pcub-MSU1_004_000042.1	KAG3035316.1	66.5	239	328	1661	5.43e-95	313	72.9	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG3035316.1 hypothetical protein PC120_g905 [Phytophthora cactorum]
Pcub-MSU1_004_000042.1	KAG3206392.1	66.5	239	328	1661	5.43e-95	313	72.9	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG3206392.1 hypothetical protein PC128_g803 [Phytophthora cactorum]
Pcub-MSU1_004_000042.1	KAG4064182.1	66.5	239	328	1661	5.43e-95	313	72.9	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG4064182.1 hypothetical protein PC123_g1063 [Phytophthora cactorum]
Pcub-MSU1_004_000042.1	KAG6974455.1	66.5	239	328	1696	5.70e-95	313	72.9	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG6974455.1 hypothetical protein JG687_00000307 [Phytophthora cactorum]
Pcub-MSU1_004_000042.1	ETP08537.1	67.4	239	328	1512	6.98e-95	312	72.9	1317063	Oomycota	Phytophthora	Phytophthora nicotianae	ETP08537.1 hypothetical protein, variant 1 [Phytophthora nicotianae CJ01A1]
Pcub-MSU1_004_000042.1	ETI38629.1	67.4	239	328	1512	6.98e-95	312	72.9	1317065	Oomycota	Phytophthora	Phytophthora nicotianae	ETI38629.1 hypothetical protein, variant 1 [Phytophthora nicotianae P1569]
Pcub-MSU1_004_000042.1	ETP36562.1	67.4	239	328	1512	6.98e-95	312	72.9	1317064	Oomycota	Phytophthora	Phytophthora nicotianae	ETP36562.1 hypothetical protein, variant 1 [Phytophthora nicotianae P10297]
Pcub-MSU1_004_000042.1	ETM38658.1	67.4	239	328	1512	6.98e-95	312	72.9	4792	Oomycota	Phytophthora	Phytophthora nicotianae	ETM38658.1 hypothetical protein, variant 1 [Phytophthora nicotianae]
Pcub-MSU1_004_000042.1	ETL85504.1	67.4	239	328	1512	6.98e-95	312	72.9	4792	Oomycota	Phytophthora	Phytophthora nicotianae	ETL85504.1 hypothetical protein, variant 1 [Phytophthora nicotianae]
Pcub-MSU1_004_000042.1	ETL32263.1	67.4	239	328	1512	6.98e-95	312	72.9	4792;1317066	Oomycota	Phytophthora	Phytophthora nicotianae	ETL32263.1 hypothetical protein, variant 1 [Phytophthora nicotianae]
Pcub-MSU1_004_000042.1	ETK78829.1	67.4	239	328	1512	6.98e-95	312	72.9	4792	Oomycota	Phytophthora	Phytophthora nicotianae	ETK78829.1 hypothetical protein, variant 1 [Phytophthora nicotianae]
Pcub-MSU1_004_000042.1	ETK78828.1	67.4	239	328	1643	9.83e-95	312	72.9	4792	Oomycota	Phytophthora	Phytophthora nicotianae	ETK78828.1 hypothetical protein L915_15246 [Phytophthora nicotianae]
Pcub-MSU1_004_000042.1	ETI38628.1	67.4	239	328	1643	9.83e-95	312	72.9	1317065	Oomycota	Phytophthora	Phytophthora nicotianae	ETI38628.1 hypothetical protein F443_15705 [Phytophthora nicotianae P1569]
Pcub-MSU1_004_000042.1	ETP08536.1	67.4	239	328	1643	9.83e-95	312	72.9	1317063	Oomycota	Phytophthora	Phytophthora nicotianae	ETP08536.1 hypothetical protein F441_15524 [Phytophthora nicotianae CJ01A1]
Pcub-MSU1_004_000042.1	ETL85503.1	67.4	239	328	1643	9.83e-95	312	72.9	4792	Oomycota	Phytophthora	Phytophthora nicotianae	ETL85503.1 hypothetical protein L917_14968 [Phytophthora nicotianae]
Pcub-MSU1_004_000042.1	ETL32262.1	67.4	239	328	1643	9.83e-95	312	72.9	4792	Oomycota	Phytophthora	Phytophthora nicotianae	ETL32262.1 hypothetical protein L916_15137 [Phytophthora nicotianae]
Pcub-MSU1_004_000042.1	ETO67383.1	67.4	239	328	1643	9.83e-95	312	72.9	1317066	Oomycota	Phytophthora	Phytophthora nicotianae	ETO67383.1 hypothetical protein F444_15683 [Phytophthora nicotianae P1976]
Pcub-MSU1_004_000042.1	ETM38657.1	67.4	239	328	1643	9.83e-95	312	72.9	4792	Oomycota	Phytophthora	Phytophthora nicotianae	ETM38657.1 hypothetical protein L914_15102 [Phytophthora nicotianae]
Pcub-MSU1_004_000042.1	ETP36561.1	67.4	239	328	1643	9.83e-95	312	72.9	1317064	Oomycota	Phytophthora	Phytophthora nicotianae	ETP36561.1 hypothetical protein F442_15540 [Phytophthora nicotianae P10297]
Pcub-MSU1_004_000042.1	KAG2955408.1	66.5	239	328	1661	1.01e-94	312	72.9	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2955408.1 hypothetical protein PC117_g481 [Phytophthora cactorum]
Pcub-MSU1_004_000042.1	CAH0473961.1	67.6	238	328	1663	1.39e-94	311	72.6	622444	Oomycota	Peronospora	Peronospora belbahrii	CAH0473961.1 unnamed protein product [Peronospora belbahrii]
Pcub-MSU1_004_000043.1	KAE9046264.1	82.1	664	742	956	0.0	945	88.0	129364	Oomycota	Phytophthora	Phytophthora rubi	KAE9046264.1 hypothetical protein PR002_g1755 [Phytophthora rubi]
Pcub-MSU1_004_000043.1	KAE9357244.1	82.6	656	742	657	0.0	943	86.9	129364	Oomycota	Phytophthora	Phytophthora rubi	KAE9357244.1 hypothetical protein PR003_g1893 [Phytophthora rubi]
Pcub-MSU1_004_000043.1	GMF12022.1	82.8	656	742	656	0.0	942	86.9	2077276	Oomycota	Phytophthora	Phytophthora lilii	GMF12022.1 unnamed protein product [Phytophthora lilii]
Pcub-MSU1_004_000043.1	KAE8883446.1	81.8	664	742	949	0.0	941	88.0	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE8883446.1 hypothetical protein PF003_g32521 [Phytophthora fragariae]
Pcub-MSU1_004_000043.1	KAE9140849.1	81.8	664	742	956	0.0	941	88.0	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9140849.1 hypothetical protein PF010_g58 [Phytophthora fragariae]
Pcub-MSU1_004_000043.1	KAE9362448.1	82.5	656	742	657	0.0	941	86.9	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9362448.1 hypothetical protein PF008_g60 [Phytophthora fragariae]
